cudf_pandas;parquet;115000000;11.42665147781372
cudf_pandas;parquet;115000000;7.853397369384766
cudf_pandas;parquet;115000000;5.214391469955444
cudf_pandas;parquet;115000000;5.175836801528931
cudf_pandas;parquet;115000000;5.222180366516113
cudf_pandas;parquet;115000000;5.266922473907471
cudf_pandas;parquet;115000000;5.205305099487305
cudf_pandas;parquet;115000000;5.162863731384277
cudf_pandas;parquet;115000000;5.124639272689819
cudf_pandas;parquet;115000000;5.160258531570435
cudf_pandas;parquet;115000000;5.1375892162323
cudf_pandas;parquet;110000000;6.644813776016235
cudf_pandas;parquet;110000000;4.111776113510132
cudf_pandas;parquet;110000000;4.1110968589782715
cudf_pandas;parquet;110000000;4.1202943325042725
cudf_pandas;parquet;110000000;4.105793714523315
cudf_pandas;parquet;110000000;4.115061044692993
cudf_pandas;parquet;110000000;4.1276326179504395
cudf_pandas;parquet;110000000;4.170023679733276
cudf_pandas;parquet;110000000;4.1093361377716064
cudf_pandas;parquet;110000000;4.137183427810669
cudf_pandas;parquet;110000000;4.119359016418457
cudf_pandas;parquet;105000000;5.917887449264526
cudf_pandas;parquet;105000000;3.474271535873413
cudf_pandas;parquet;105000000;3.4565165042877197
cudf_pandas;parquet;105000000;3.482964515686035
cudf_pandas;parquet;105000000;3.475193738937378
cudf_pandas;parquet;105000000;3.4839894771575928
cudf_pandas;parquet;105000000;3.482508897781372
cudf_pandas;parquet;105000000;3.4968271255493164
cudf_pandas;parquet;105000000;3.5264346599578857
cudf_pandas;parquet;105000000;3.452521800994873
cudf_pandas;parquet;105000000;3.461500883102417
cudf_pandas;parquet;100000000;5.6687703132629395
cudf_pandas;parquet;100000000;3.2943902015686035
cudf_pandas;parquet;100000000;3.3448243141174316
cudf_pandas;parquet;100000000;3.3277339935302734
cudf_pandas;parquet;100000000;3.329465627670288
cudf_pandas;parquet;100000000;3.287111520767212
cudf_pandas;parquet;100000000;3.2907960414886475
cudf_pandas;parquet;100000000;3.3024535179138184
cudf_pandas;parquet;100000000;3.284231662750244
cudf_pandas;parquet;100000000;3.3306496143341064
cudf_pandas;parquet;100000000;3.327449321746826
cudf_pandas;parquet;95000000;5.156255722045898
cudf_pandas;parquet;95000000;3.0020575523376465
cudf_pandas;parquet;95000000;2.9728264808654785
cudf_pandas;parquet;95000000;2.967219591140747
cudf_pandas;parquet;95000000;3.001634120941162
cudf_pandas;parquet;95000000;3.0036349296569824
